product_id,product_name,category,material,brand,price_usd,color,country_of_origin,rating,reviews_count,in_stock,merchant_source,sustainability_label
P004054,Vinyl Dog Toy,Pet Care,Pvc Vinyl,Kong,8.19,Red,Brazil,4.7,12271,True,Target,None
P004055,Wood Chip Mulch,Garden & Outdoors,Natural Wood Chips,Back To Nature,9.04,Orange,Canada,3.4,35640,True,Whole Foods,None
P004056,Polyester Leggings,Fashion & Clothing,"88% Polyester, 12% Spandex",Lululemon,96.71,Black,France,3.1,40688,True,Brand Store Z,None
P004057,Mouthwash Plastic Bottle,Personal Care,"Water, Alcohol, Plastic",Listerine,4.52,Red,Canada,4.7,10292,True,Amazon,None
P004058,Plastic Razor,Personal Care,"Plastic, Steel Blade",Gillette,6.7,Beige,Sweden,3.7,38410,True,Online Shop A,None
P004059,Standard Electric Kettle,Electronics & Energy,"Plastic, Stainless Steel Element",Hamilton Beach,25.12,Unknown,France,3.7,36626,True,Brand Store Z,None
P004060,Biodegradable Toothbrush,Personal Care,Cornstarch,Greenbrush,6.47,Pink,Italy,3.5,7460,True,Online Shop B,Bpi Certified
P004061,Cardboard Cereal Box,Food & Beverage,"Recycled Cardboard, Paper Lining",Kashi,6.0,Unknown,Sweden,4.4,30606,True,Etsy,Fsc Certified
P004062,Leather Sneakers,Fashion & Clothing,Full Grain Leather,Nike,99.38,Blue,India,3.9,38912,True,Retailer X,None
P004063,Plastic Flour Bag,Food & Beverage,Polyethylene Plastic,Gold Medal,5.53,Red,Brazil,3.4,30205,False,Marketplace Y,None
P004064,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,36.85,Unknown,Netherlands,4.5,26631,True,Greenshop,B Corp
P004065,Jute Garden Twine,Garden & Outdoors,Natural Jute Fiber,Luster Leaf,4.46,Pink,Brazil,4.9,7577,True,Walmart,None
P004066,Nylon Dog Leash,Pet Care,"Nylon, Metal Hardware",Ruffwear,27.82,Grey,Japan,3.7,15405,True,Target,None
P004067,Plastic Vitamin Bottle,Healthcare & Wellness,"Hdpe Plastic, Cotton Filler",Centrum,15.41,Black,Brazil,4.4,48309,True,Amazon,None
P004068,Conventional Denim Jeans,Fashion & Clothing,"98% Cotton, 2% Elastane",Levi'S,66.22,White,China,3.4,8185,True,Marketplace Y,None
P004069,Beeswax Wood Polish,Cleaning,"Beeswax, Linseed Oil, Glass Jar",Howard,14.03,Purple,Germany,3.7,11380,True,Online Shop A,None
P004070,Plastic Stapler,Office & Stationery,"Abs Plastic, Metal",Swingline,7.24,Unknown,Netherlands,4.2,48348,True,Greenshop,None
P004071,Bamboo Garden Stakes,Garden & Outdoors,Natural Bamboo,Bamboo Stake Co,7.47,White,Uk,4.4,37588,True,Whole Foods,Fsc Certified
P004072,Plastic Food Container,Kitchen & Dining,Polypropylene Plastic,Tupperware,9.83,White,Uk,3.9,19580,True,Target,None
P004073,Conventional Denim Jeans,Fashion & Clothing,"98% Cotton, 2% Elastane",Levi'S,59.74,Unknown,India,4.1,38995,True,Whole Foods,None
P004074,Bamboo Pen,Office & Stationery,"Bamboo Barrel, Recycled Ink Cartridge",Bambu,5.01,Natural,India,3.3,31273,True,Online Shop B,Fsc Certified
P004075,Mouthwash Plastic Bottle,Personal Care,"Water, Alcohol, Plastic",Listerine,5.25,Blue,Italy,3.1,26323,True,Online Shop A,None
P004076,Plastic Ziplock Bag,Kitchen & Dining,Ldpe Plastic,Ziploc,4.21,Beige,France,3.1,26656,True,Greenshop,None
P004077,Bamboo Garden Gloves,Garden & Outdoors,"Bamboo Fiber, Natural Rubber Grip",Foxgloves,13.52,Clear,Usa,3.3,22057,True,Target,None
P004078,Synthetic Pet Shampoo,Pet Care,"Synthetic Surfactants, Plastic Bottle",Hartz,5.83,Orange,Uk,3.7,46489,True,Whole Foods,None
P004079,Bamboo Razor,Personal Care,"Bamboo, Steel Blade",Jungle Strider,13.75,Unknown,Japan,3.8,6309,False,Online Shop B,Eu Ecolabel
P004080,Plastic Shopping Bag,Food & Beverage,Hdpe Plastic,Generic,0.09,Natural,Netherlands,4.5,19049,False,Target,None
P004081,Aerosol Deodorant,Personal Care,"Aerosol, Aluminum Chloride",Dove,5.15,White,Japan,3.0,35051,True,Whole Foods,None
P004082,Cast Iron Pan,Kitchen & Dining,Cast Iron,Lodge,37.65,White,Usa,4.0,139,True,Whole Foods,None
P004083,Plastic Baby Toy,Baby & Kids,"Abs Plastic, Pvc",Fisher-Price,13.41,Red,France,3.7,1475,True,Online Shop B,None
P004084,Refillable Highlighter,Office & Stationery,"Abs Plastic, Refillable Ink",Stabilo,5.71,Yellow,Australia,4.0,20982,False,Target,None
P004085,Beeswax Lip Balm Paper Tube,Personal Care,"Beeswax, Paper",Hurraw,4.44,Beige,Brazil,4.6,41078,True,Marketplace Y,Leaping Bunny
P004086,Plastic Garden Twine,Garden & Outdoors,Polypropylene Plastic,Generic,2.67,Clear,China,3.8,10370,True,Walmart,None
P004087,Disposable Paper Filter,Kitchen & Dining,Bleached Paper,Melitta,5.53,Unknown,France,3.1,19699,False,Walmart,None
P004088,Recycled Paper Notebook,Office & Stationery,"100% Recycled Paper, Cardboard Cover",Ecosystem,9.56,Unknown,Australia,3.8,31928,False,Whole Foods,Fsc Certified
P004089,Bamboo Razor,Personal Care,"Bamboo, Steel Blade",Jungle Strider,16.06,Purple,France,3.4,28647,True,Retailer X,Eu Ecolabel
P004090,Chemical Drain Cleaner,Cleaning,"Sodium Hydroxide, Sodium Hypochlorite",Drano,5.29,Natural,Japan,4.4,117,True,Target,None
P004091,Wooden Baby Toy Block Set,Baby & Kids,Sustainably Sourced Maple Wood,Melissa & Doug,22.14,Black,Brazil,3.3,47728,True,Ecoretail,Fsc Certified
P004092,Plastic Trash Bag,Kitchen & Dining,Hdpe Plastic,Glad,7.62,Yellow,Japan,4.4,14444,True,Target,None
P004093,Plastic Tape,Office & Stationery,"Polypropylene Plastic, Acrylic Adhesive",Scotch,2.93,Natural,Germany,3.6,32110,True,Target,None
P004094,Virgin Printer Paper,Office & Stationery,Virgin Wood Pulp,Hp,11.01,Yellow,Netherlands,3.9,26499,False,Online Shop A,None
P004095,Glass Honey Jar,Food & Beverage,"Glass, Metal Lid",Beekeeper'S Naturals,14.73,Blue,China,3.9,46529,True,Greenshop,None
P004096,Recycled Pet Dog Leash,Pet Care,Recycled Pet Bottles,Found My Animal,38.39,Pink,China,4.5,5511,True,Ecoretail,Grs Certified
P004097,Plastic Dish Brush,Kitchen & Dining,"Polypropylene, Nylon",Oxo,5.79,Pink,Japan,3.9,10742,True,Ecoretail,None
P004098,Organic Denim Jeans,Fashion & Clothing,100% Organic Cotton Denim,Nudie Jeans,140.91,Beige,Uk,4.9,4875,False,Target,Gots
P004099,Plastic Bath Sponge,Personal Care,"Polyester, Plastic",Generic,2.11,Unknown,France,3.9,40343,True,Marketplace Y,None
P004100,Plastic Vitamin Bottle,Healthcare & Wellness,"Hdpe Plastic, Cotton Filler",Centrum,15.24,Blue,Australia,3.4,32277,True,Amazon,None
P004101,Plastic Garden Stakes,Garden & Outdoors,Pvc Plastic,Vigoro,4.82,Purple,France,4.7,24144,True,Whole Foods,None
P004102,Wooden Crib,Baby & Kids,"Solid Pine Wood, Non-Toxic Paint",Babyletto,358.82,Grey,China,4.2,19167,True,Amazon,Greenguard Gold
P004103,Staple-Free Stapler,Office & Stationery,"Abs Plastic, Metal Blade",Kokuyo,10.23,Black,Japan,4.7,36573,True,Marketplace Y,None
P004104,Plastic Cling Wrap,Kitchen & Dining,Pvc Plastic,Glad,3.87,Black,Uk,4.0,42237,True,Marketplace Y,None
P004105,Biodegradable Toothbrush,Personal Care,Cornstarch,Greenbrush,6.72,Unknown,Sweden,4.0,28798,True,Walmart,Bpi Certified
P004106,Hemp T-Shirt,Fashion & Clothing,"55% Hemp, 45% Organic Cotton",Tentree,48.6,White,Canada,4.9,745,True,Walmart,Gots
P004107,Cardboard Juice Box,Food & Beverage,"Cardboard, Thin Plastic Lining",Honest Kids,5.49,Pink,Australia,3.9,35753,False,Etsy,Fsc Certified
P004108,Silicone Food Wrap,Kitchen & Dining,Silicone,Stasher,13.09,Blue,Germany,4.0,32984,True,Greenshop,None
P004109,Plastic Dryer Sheet,Cleaning,"Polyester, Synthetic Fragrance",Bounce,5.5,Yellow,Netherlands,3.5,4950,True,Marketplace Y,None
P004110,Reusable Water Filter,Food & Beverage,"Bpa-Free Plastic, Carbon Filter",Brita,29.47,Brown,Canada,3.7,13775,False,Online Shop A,None
P004111,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,9.22,Beige,Usa,4.2,25418,False,Greenshop,None
P004112,Wool Dryer Balls,Cleaning,New Zealand Wool,Friendsheep,18.46,Unknown,Brazil,3.9,300,False,Brand Store Z,Gots
P004113,Cloth Diaper,Baby & Kids,"Organic Cotton, Pul Cover",Bumgenius,19.27,Unknown,Uk,4.7,27225,True,Online Shop B,Gots
P004114,Disposable Highlighter,Office & Stationery,"Plastic, Solvent-Based Ink",Sharpie,2.19,Unknown,Unknown,4.7,28704,True,Online Shop B,None
P004115,Chemical Drain Cleaner,Cleaning,"Sodium Hydroxide, Sodium Hypochlorite",Drano,6.43,Clear,Uk,3.5,3430,True,Retailer X,None
P004116,Plastic Mechanical Pencil,Office & Stationery,"Abs Plastic, Metal Tip",Pentel,3.61,Natural,Usa,3.8,46263,True,Greenshop,None
P004117,Plant-Based Cat Litter,Pet Care,"Corn, Wheat, Wood Fiber",World'S Best,20.65,Brown,Usa,3.9,30279,True,Etsy,None
P004118,Plastic Juice Bottle,Food & Beverage,Pet Plastic,Tropicana,4.09,Unknown,Australia,4.2,7302,True,Marketplace Y,None
P004119,Compostable Tape,Office & Stationery,"Cellulose, Natural Rubber Adhesive",Nitto,7.38,Natural,Germany,4.3,46287,False,Whole Foods,Bpi Certified
P004120,Bamboo Cutting Board,Kitchen & Dining,Bamboo,Totally Bamboo,17.59,Natural,India,4.6,32137,True,Walmart,Fsc Certified
P004121,Chemical Sunscreen Plastic Tube,Healthcare & Wellness,"Oxybenzone, Octinoxate, Plastic",Coppertone,11.36,Green,Italy,4.7,13668,False,Whole Foods,None
P004122,Natural Beeswax Lip Balm,Healthcare & Wellness,"Beeswax, Shea Butter, Vitamin E",Burt'S Bees,3.67,Green,Netherlands,3.3,23612,True,Online Shop A,None
P004123,Compostable Coffee Bag,Food & Beverage,"Kraft Paper, Pla Lining",Counter Culture,15.46,Red,Uk,4.3,27094,True,Amazon,Bpi Certified
P004124,Plastic Garden Stakes,Garden & Outdoors,Pvc Plastic,Vigoro,5.35,Black,Germany,4.6,23050,True,Amazon,None
P004125,Refillable Highlighter,Office & Stationery,"Abs Plastic, Refillable Ink",Stabilo,6.06,Beige,Australia,3.0,20988,False,Retailer X,None
P004126,Plastic Mechanical Pencil,Office & Stationery,"Abs Plastic, Metal Tip",Pentel,4.06,Natural,Canada,4.6,45927,True,Etsy,None
P004127,Plastic Lip Balm Tube,Personal Care,"Petroleum, Plastic",Chapstick,2.33,Orange,Netherlands,4.5,22829,True,Target,None
P004128,Plastic Trash Bag,Kitchen & Dining,Hdpe Plastic,Glad,7.9,Pink,Brazil,4.2,25418,True,Walmart,None
P004129,Electric Razor,Personal Care,"Abs Plastic, Metal",Braun,47.63,Clear,Uk,4.6,48388,False,Marketplace Y,None
P004130,Nylon Floss Plastic Container,Healthcare & Wellness,"Nylon Fiber, Plastic Container",Oral-B,2.79,Natural,Canada,4.7,10737,False,Ecoretail,None
P004131,Plastic Honey Bottle,Food & Beverage,Hdpe Plastic,Sue Bee,7.63,Grey,Unknown,4.0,46944,True,Ecoretail,None
P004132,Plastic Mechanical Pencil,Office & Stationery,"Abs Plastic, Metal Tip",Pentel,4.1,Unknown,Brazil,4.4,19224,True,Online Shop A,None
P004133,Synthetic Aloe Vera Gel Plastic,Healthcare & Wellness,"Aloe Vera Extract, Carbomer, Plastic",Banana Boat,5.56,Red,Australia,3.9,34404,True,Walmart,None
P004134,Synthetic Laptop Bag,Electronics & Energy,600D Polyester,Targus,41.99,Unknown,Usa,4.2,30823,False,Target,None
P004135,Reusable Mesh Bag,Food & Beverage,Organic Cotton Mesh,Alchemy Goods,9.63,Grey,Brazil,3.9,25605,True,Walmart,Gots
P004136,Biodegradable Seed Pot,Garden & Outdoors,"Compressed Peat, Coir",Jiffy,8.69,Clear,Usa,4.9,34193,True,Whole Foods,None
P004137,Plastic Water Bottle,Kitchen & Dining,Bpa-Free Plastic,Nalgene,11.93,Beige,Brazil,4.0,38626,True,Amazon,None
P004138,Silicone Shampoo Bottle,Personal Care,Silicone,Silikids,14.22,Unknown,India,3.5,45370,True,Online Shop A,None
P004139,Biodegradable Seed Pot,Garden & Outdoors,"Compressed Peat, Coir",Jiffy,7.25,Brown,Japan,4.5,47085,True,Amazon,None
P004140,Natural Rubber Bath Toy,Baby & Kids,100% Natural Hevea Rubber,Hevea,14.2,Unknown,India,4.1,14877,True,Online Shop A,None
P004141,Refillable Highlighter,Office & Stationery,"Abs Plastic, Refillable Ink",Stabilo,6.48,Unknown,Australia,3.7,13886,False,Walmart,None
P004142,Synthetic Crayons,Baby & Kids,"Paraffin Wax, Synthetic Pigments, Plastic Box",Crayola,5.51,Brown,Australia,3.1,43617,True,Whole Foods,None
P004143,Pvc Garden Hose,Garden & Outdoors,Pvc Plastic,Flexzilla,26.03,Unknown,China,3.7,9207,True,Walmart,None
P004144,Plastic Cereal Bag,Food & Beverage,Bopp Plastic,Lucky Charms,5.23,Unknown,Japan,4.0,32570,True,Online Shop A,None
P004145,Synthetic Dress Shirt,Fashion & Clothing,"65% Polyester, 35% Cotton",Van Heusen,29.61,Blue,Australia,4.7,458,True,Brand Store Z,None
P004146,Compostable Dog Waste Bag,Pet Care,"Pbat, Pla Bioplastic",Earth Rated,14.11,Orange,Brazil,3.6,34383,True,Greenshop,Bpi Certified
P004147,Galvanized Steel Watering Can,Garden & Outdoors,Galvanized Steel,Haws,33.59,Clear,Sweden,4.0,22899,True,Online Shop A,None
P004148,Plastic Shampoo Bottle,Personal Care,Hdpe Plastic,Head & Shoulders,5.87,Blue,Australia,3.8,24672,False,Etsy,None
P004149,Plastic Dish Brush,Kitchen & Dining,"Polypropylene, Nylon",Oxo,6.32,Beige,Italy,3.2,42322,True,Whole Foods,None
P004150,Plastic Adhesive Bandages,Healthcare & Wellness,"Polyethylene, Acrylic Adhesive",Band-Aid,4.75,Purple,Sweden,3.5,43768,True,Brand Store Z,None
P004151,Reusable Cotton Baby Wipes,Baby & Kids,Organic Cotton Flannel,Osocozy,16.44,Green,Canada,3.6,17078,True,Greenshop,Gots
P004152,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,10.67,White,Netherlands,3.8,42947,False,Target,None
P004153,Eco Kettle,Electronics & Energy,"Stainless Steel, Bpa-Free Plastic",Breville,47.07,Pink,Canada,4.2,47930,False,Etsy,Energy Star
P004154,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,4.26,White,Germany,4.0,42787,True,Target,None
P004155,Chemical Pesticide Spray,Garden & Outdoors,"Bifenthrin, Synthetic Chemicals, Plastic",Ortho,13.52,Pink,Japan,4.0,19179,True,Etsy,None
P004156,Paper Towel,Kitchen & Dining,Virgin Paper,Bounty,4.68,Green,Australia,4.6,6459,True,Ecoretail,None
P004157,Organic Baby Mattress,Baby & Kids,"Organic Cotton, Natural Latex",Naturepedic,277.13,Natural,Japan,4.7,39920,True,Marketplace Y,Gots
P004158,Synthetic Garden Gloves,Garden & Outdoors,"Nylon, Nitrile Coating",Mechanix,9.89,Brown,Australia,3.3,28009,True,Amazon,None
P004159,Synthetic Underwear,Fashion & Clothing,"90% Nylon, 10% Elastane",Victoria'S Secret,14.95,Brown,China,3.0,29645,True,Retailer X,None
P004160,Vegan Sneakers,Fashion & Clothing,"Recycled Pet, Natural Rubber Sole",Veja,153.49,Black,China,3.3,32444,True,Whole Foods,Fair Trade
P004161,Plastic Ziplock Bag,Kitchen & Dining,Ldpe Plastic,Ziploc,4.2,Red,Australia,3.6,33032,False,Brand Store Z,None
P004162,Chemical Cleaner Plastic Bottle,Cleaning,"Bleach, Synthetic Chemicals, Plastic",Mr. Clean,3.63,Yellow,India,3.4,25418,True,Retailer X,None
P004163,Bamboo T-Shirt,Fashion & Clothing,"95% Bamboo, 5% Spandex",Cariloha,33.98,Green,Unknown,4.9,43256,True,Etsy,Oeko-Tex
P004164,Solar Charger Panel,Electronics & Energy,"Monocrystalline Silicon, Aluminum Frame",Anker,52.56,Yellow,Netherlands,3.6,48484,True,Ecoretail,None
P004165,Plastic Garden Twine,Garden & Outdoors,Polypropylene Plastic,Generic,3.04,Unknown,Netherlands,3.8,32269,False,Ecoretail,None
P004166,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,4.1,Beige,India,5.0,30423,True,Online Shop A,None
P004167,Natural Loofah,Personal Care,Luffa Plant,Naturespa,5.98,White,Usa,4.2,12685,True,Online Shop A,Cosmos Natural
P004168,Disposable Vinyl Gloves,Cleaning,Pvc Vinyl,Medline,8.4,Unknown,Germany,3.3,4926,True,Online Shop B,None
P004169,Conventional Denim Jeans,Fashion & Clothing,"98% Cotton, 2% Elastane",Levi'S,59.12,Purple,India,4.0,31484,True,Etsy,None
P004170,Natural Rubber Hot Water Bottle,Healthcare & Wellness,Natural Rubber,Fashy,13.29,Unknown,China,4.8,33505,False,Target,None
P004171,Canvas Pencil Case,Office & Stationery,100% Cotton Canvas,Scout,13.67,Beige,Netherlands,3.2,24146,False,Ecoretail,None
P004172,Cloth Dish Towel,Kitchen & Dining,100% Cotton,Williams-Sonoma,14.86,Purple,Sweden,4.0,30911,True,Whole Foods,None
P004173,Recycled Laptop Bag,Electronics & Energy,Recycled Pet Bottles,Patagonia,82.44,Unknown,Brazil,3.6,27505,True,Brand Store Z,Grs Certified
P004174,Silicone Shampoo Bottle,Personal Care,Silicone,Silikids,11.64,Unknown,Japan,3.4,3962,True,Amazon,None
P004175,Plastic Dryer Sheet,Cleaning,"Polyester, Synthetic Fragrance",Bounce,6.6,Orange,Netherlands,3.9,7056,True,Marketplace Y,None
P004176,Wool Coat,Fashion & Clothing,"80% Wool, 20% Nylon",Everlane,244.4,Orange,China,3.0,8495,True,Greenshop,Rws Certified
P004177,Synthetic Wood Polish,Cleaning,"Silicone, Petroleum Distillates, Aerosol",Pledge,6.39,Pink,Brazil,4.9,25418,False,Online Shop B,None
P004178,Plastic Garden Pot,Garden & Outdoors,Polypropylene Plastic,Bloem,5.28,Natural,Brazil,5.0,40646,False,Greenshop,None
P004179,Hemp T-Shirt,Fashion & Clothing,"55% Hemp, 45% Organic Cotton",Tentree,50.08,Black,Usa,4.2,1901,True,Online Shop A,Gots
P004180,Plastic Razor,Personal Care,"Plastic, Steel Blade",Gillette,6.63,Blue,France,4.2,31567,False,Greenshop,None
P004181,Synthetic Fleece Jacket,Fashion & Clothing,100% Polyester,Columbia,81.89,White,Unknown,3.0,10893,True,Ecoretail,None
P004182,Eco Kettle,Electronics & Energy,"Stainless Steel, Bpa-Free Plastic",Breville,48.72,Clear,Usa,4.5,30800,True,Retailer X,Energy Star
P004183,Nylon Socks,Fashion & Clothing,"80% Nylon, 20% Elastane",Nike,14.0,Purple,Usa,3.4,20693,True,Online Shop A,None
P004184,Bamboo Toothbrush,Personal Care,Bamboo,Ecosmile,5.23,Grey,Uk,3.1,35006,True,Amazon,Eu Ecolabel
P004185,Jute Garden Twine,Garden & Outdoors,Natural Jute Fiber,Luster Leaf,4.51,Beige,Netherlands,4.9,6078,True,Walmart,None
P004186,Reusable Water Filter,Food & Beverage,"Bpa-Free Plastic, Carbon Filter",Brita,30.35,Natural,Japan,4.5,44499,True,Ecoretail,None
P004187,Wool Sweater,Fashion & Clothing,100% Merino Wool,Icebreaker,181.31,Unknown,Unknown,3.7,25418,True,Walmart,Zq Merino
P004188,Compostable Trash Bag,Kitchen & Dining,"Pla, Pbat Bioplastic",Biobag,12.76,Unknown,France,4.9,3630,True,Ecoretail,Bpi Certified
P004189,Conventional Denim Jeans,Fashion & Clothing,"98% Cotton, 2% Elastane",Levi'S,53.75,Pink,India,3.1,3091,True,Walmart,None
P004190,Glass Perfume Bottle,Personal Care,"Natural Oils, Glass",Phlur,94.61,Natural,Uk,3.2,43161,False,Walmart,Cosmos Natural
P004191,Bamboo Silk Floss Glass Jar,Healthcare & Wellness,"Silk Fiber, Beeswax, Glass Jar",Radius,8.7,Orange,India,4.0,15110,False,Marketplace Y,Leaping Bunny
P004192,Plastic Cling Wrap,Kitchen & Dining,Pvc Plastic,Glad,3.99,Unknown,Canada,4.6,37334,True,Retailer X,None
P004193,Plastic Spoon Set,Kitchen & Dining,"Nylon, Plastic",Generic,5.41,Natural,Italy,3.8,3552,True,Target,None
P004194,Synthetic Garden Gloves,Garden & Outdoors,"Nylon, Nitrile Coating",Mechanix,11.08,Purple,Australia,3.8,43679,True,Ecoretail,None
P004195,Natural Rubber Bath Toy,Baby & Kids,100% Natural Hevea Rubber,Hevea,12.45,Pink,Netherlands,4.8,2295,True,Brand Store Z,None
P004196,Pvc Garden Hose,Garden & Outdoors,Pvc Plastic,Flexzilla,25.85,Clear,Sweden,3.6,39820,True,Online Shop B,None
P004197,Staple-Free Stapler,Office & Stationery,"Abs Plastic, Metal Blade",Kokuyo,10.09,Red,Japan,4.3,25418,True,Retailer X,None
P004198,Bamboo Toilet Brush,Cleaning,"Bamboo Handle, Plant Fiber",Bamboozle,14.15,Green,China,4.2,46663,True,Greenshop,Fsc Certified
P004199,Plastic Dental Floss,Personal Care,"Nylon, Plastic Container",Oral-B,2.6,Unknown,Canada,4.8,23790,True,Ecoretail,None
P004200,Bamboo Bandages,Healthcare & Wellness,"Bamboo Gauze, Natural Adhesive",Bambooearth,10.0,Grey,Sweden,4.5,25418,True,Marketplace Y,None
P004201,Reusable Silicone Bag,Kitchen & Dining,Platinum Silicone,Stasher,18.09,Clear,Uk,3.2,18576,True,Greenshop,None
P004202,Synthetic Tote Bag,Fashion & Clothing,Polypropylene,Generic,2.96,Blue,Unknown,4.2,25418,True,Amazon,None
P004203,Silicone Food Wrap,Kitchen & Dining,Silicone,Stasher,12.05,Black,France,3.3,40570,True,Greenshop,None
P004204,Wooden Crib,Baby & Kids,"Solid Pine Wood, Non-Toxic Paint",Babyletto,417.13,Green,Australia,3.8,42642,False,Marketplace Y,Greenguard Gold
P004205,Single-Use Water Bottle,Food & Beverage,Pet Plastic,Dasani,1.44,Brown,Usa,4.7,40813,False,Amazon,None
P004206,Compostable Tea Bags,Food & Beverage,"Plant-Based Mesh, Tea",Numi,7.56,Red,Usa,4.2,46534,False,Target,Usda Organic
P004207,Leather Sneakers,Fashion & Clothing,Full Grain Leather,Nike,95.63,Unknown,Japan,3.6,19460,True,Online Shop B,None
P004208,Petroleum Lip Balm Plastic,Healthcare & Wellness,"Petrolatum, Plastic Tube",Vaseline,2.41,Unknown,China,3.4,25418,True,Target,None
P004209,Hemp T-Shirt,Fashion & Clothing,"55% Hemp, 45% Organic Cotton",Tentree,47.6,Unknown,Canada,3.1,28909,True,Etsy,Gots
P004210,Wooden Cutting Board,Kitchen & Dining,Acacia Wood,Boardsmith,42.67,Pink,Germany,4.0,244,True,Target,Fsc Certified
P004211,Natural Loofah,Personal Care,Luffa Plant,Naturespa,6.69,Red,Italy,4.4,46322,True,Walmart,Cosmos Natural
P004212,Dry Shampoo Aerosol,Personal Care,"Aerosol, Butane",Batiste,7.51,Yellow,Uk,4.4,14092,True,Online Shop B,None
P004213,Paper-Based Pet Food Bag,Pet Care,"Kraft Paper, Foil Lining",Open Farm,42.12,Blue,Germany,4.4,11675,True,Amazon,None
